student_id,student_name,class,section,month,fee_due,fee_paid,days_delayed,defaulted,sibling_count,transport_opted,scholarship,parent_income_band
8b3628de,Zoya Dayal,5,B,2023-06,11408,11408,5,0,1,0,0,High
8b3628de,Vivaan Mahal,5,B,2023-07,12726,12726,17,0,1,0,0,High
8b3628de,Sara Din,5,B,2023-08,4786,4786,16,0,1,0,0,High
8b3628de,Yuvraj  Swaminathan,5,B,2023-09,10405,10405,3,0,1,0,0,High
8b3628de,Nishith Saha,5,B,2023-10,11254,11254,15,0,1,0,0,High
8b3628de,Samar Wadhwa,5,B,2023-11,6629,6629,0,0,1,0,0,High
8b3628de,Lakshit Bajaj,5,B,2023-12,13077,13077,8,0,1,0,0,High
8b3628de,Jhanvi Sodhi,5,B,2024-01,3710,3710,2,0,1,0,0,High
8b3628de,Raghav Hans,5,B,2024-02,14915,14915,1,0,1,0,0,High
8b3628de,Mohanlal Sem,5,B,2024-03,13795,13795,0,0,1,0,0,High
8b3628de,Anahi Krishnan,5,B,2024-04,11543,11543,10,0,1,0,0,High
8b3628de,Lakshay Goswami,5,B,2024-05,7941,7941,3,0,1,0,0,High
8b3628de,Aradhya Singh,5,B,2024-06,10504,10504,11,0,1,0,0,High
8b3628de,Vanya Butala,5,B,2024-07,13540,13540,0,0,1,0,0,High
8b3628de,Advika Suresh,5,B,2024-08,3510,3510,3,0,1,0,0,High
8b3628de,Misha Rajagopal,5,B,2024-09,3996,3996,6,0,1,0,0,High
8b3628de,Anahi Sood,5,B,2024-10,10847,10847,14,0,1,0,0,High
8b3628de,Kaira Saini,5,B,2024-11,9580,9580,3,0,1,0,0,High
8b3628de,Parinaaz Soni,5,B,2024-12,9984,9984,8,0,1,0,0,High
2298f5ae,Anvi Srinivas,11,A,2022-01,4323,2788,52,1,3,0,0,Mid
2298f5ae,Anya Yadav,11,A,2022-02,5430,5430,22,0,3,0,0,Mid
2298f5ae,Divyansh Kannan,11,A,2022-03,4076,4076,6,0,3,0,0,Mid
2298f5ae,Faiyaz Dhar,11,A,2022-04,5067,5067,0,0,3,0,0,Mid
2298f5ae,Badal Chopra,11,A,2022-05,7505,5860,48,1,3,0,0,Mid
2298f5ae,Piya Walia,11,A,2022-06,12590,12590,0,0,3,0,0,Mid
2298f5ae,Diya Tata,11,A,2022-07,11984,9832,49,1,3,0,0,Mid
2298f5ae,Shaan Basak,11,A,2022-08,9240,9240,18,0,3,0,0,Mid
2298f5ae,Divij Dhar,11,A,2022-09,12787,9446,67,1,3,0,0,Mid
2298f5ae,Lakshit Dada,11,A,2022-10,10433,7589,38,1,3,0,0,Mid
2298f5ae,Arhaan Basak,11,A,2022-11,10048,5472,148,1,3,0,0,Mid
2298f5ae,Abram Bansal,11,A,2022-12,14497,14497,10,0,3,0,0,Mid
2298f5ae,Himmat Dewan,11,A,2023-01,4874,4307,34,1,3,0,0,Mid
2298f5ae,Ela Balan,11,A,2023-02,13664,13664,12,0,3,0,0,Mid
2298f5ae,Pari Tandon,11,A,2023-03,12033,12033,15,0,3,0,0,Mid
2298f5ae,Vardaniya Rastogi,11,A,2023-04,14810,14810,23,0,3,0,0,Mid
2298f5ae,Samarth Agarwal,11,A,2023-05,6522,4523,49,1,3,0,0,Mid
2298f5ae,Sana Chadha,11,A,2023-06,6743,4627,99,1,3,0,0,Mid
2298f5ae,Adira Madan,11,A,2023-07,10430,7086,35,1,3,0,0,Mid
2298f5ae,Ayesha Master,11,A,2023-08,14953,14953,12,0,3,0,0,Mid
2298f5ae,Myra Kothari,11,A,2023-09,4557,4557,13,0,3,0,0,Mid
2298f5ae,Aarna Dugar,11,A,2023-10,8120,5619,32,1,3,0,0,Mid
2298f5ae,Diya Bhatti,11,A,2023-11,13897,13897,6,0,3,0,0,Mid
2298f5ae,Rohan Chada,11,A,2023-12,7176,7176,2,0,3,0,0,Mid
2298f5ae,Vritika Rama,11,A,2024-01,9132,9132,10,0,3,0,0,Mid
2298f5ae,Adira Lad,11,A,2024-02,5500,5500,8,0,3,0,0,Mid
2298f5ae,Tarini Srinivas,11,A,2024-03,14252,14252,8,0,3,0,0,Mid
2298f5ae,Madhup Sinha,11,A,2024-04,10770,10770,6,0,3,0,0,Mid
2298f5ae,Adah Dalal,11,A,2024-05,4099,4099,1,0,3,0,0,Mid
2298f5ae,Miraya Soni,11,A,2024-06,4494,4494,0,0,3,0,0,Mid
2298f5ae,Alia Kamdar,11,A,2024-07,4398,2383,105,1,3,0,0,Mid
2298f5ae,Shamik Dixit,11,A,2024-08,4582,4582,13,0,3,0,0,Mid
2298f5ae,Ahana  Chander,11,A,2024-09,9105,9105,11,0,3,0,0,Mid
2298f5ae,Riya Bhatia,11,A,2024-10,5131,5131,27,0,3,0,0,Mid
2298f5ae,Badal Shroff,11,A,2024-11,12115,12115,5,0,3,0,0,Mid
2298f5ae,Armaan Roy,11,A,2024-12,3982,3041,71,1,3,0,0,Mid
503589fe,Ryan Kapadia,9,E,2022-01,13900,13900,23,0,0,1,0,Mid
503589fe,Alisha Rajan,9,E,2022-02,9929,9929,1,0,0,1,0,Mid
503589fe,Arnav Gour,9,E,2022-03,14813,14813,8,0,0,1,0,Mid
503589fe,Sara Randhawa,9,E,2022-04,3842,3595,31,1,0,1,0,Mid
503589fe,Anay Barad,9,E,2022-05,12837,8223,43,1,0,1,0,Mid
503589fe,Khushi Vig,9,E,2022-06,4697,4697,9,0,0,1,0,Mid
503589fe,Neelofar Chaudhry,9,E,2022-07,12468,12468,14,0,0,1,0,Mid
503589fe,Dishani Iyer,9,E,2022-08,11313,11313,2,0,0,1,0,Mid
503589fe,Samar Sawhney,9,E,2022-09,6485,3694,70,1,0,1,0,Mid
503589fe,Madhav Shan,9,E,2022-10,10900,10900,3,0,0,1,0,Mid
503589fe,Saksham Verma,9,E,2022-11,6674,5881,42,1,0,1,0,Mid
503589fe,Sana Kumar,9,E,2022-12,8736,8736,15,0,0,1,0,Mid
503589fe,Miraan Solanki,9,E,2023-01,12113,12113,14,0,0,1,0,Mid
503589fe,Alia Kala,9,E,2023-02,9022,9022,10,0,0,1,0,Mid
503589fe,Baiju Grewal,9,E,2023-03,4882,4882,3,0,0,1,0,Mid
503589fe,Baiju Mammen,9,E,2023-04,7564,7564,2,0,0,1,0,Mid
503589fe,Myra Shenoy,9,E,2023-05,12406,12406,3,0,0,1,0,Mid
503589fe,Taimur Singhal,9,E,2023-06,6705,6705,3,0,0,1,0,Mid
503589fe,Jhanvi Thaker,9,E,2023-07,10030,10030,22,0,0,1,0,Mid
503589fe,Sara Kapoor,9,E,2023-08,12190,12190,6,0,0,1,0,Mid
503589fe,Azad Buch,9,E,2023-09,13186,13186,0,0,0,1,0,Mid
503589fe,Badal Gour,9,E,2023-10,13052,10490,52,1,0,1,0,Mid
503589fe,Miraan Vasa,9,E,2023-11,12121,6203,32,1,0,1,0,Mid
503589fe,Hansh Chawla,9,E,2023-12,13777,12030,39,1,0,1,0,Mid
503589fe,Azad Batta,9,E,2024-01,7381,3786,79,1,0,1,0,Mid
503589fe,Aayush Jha,9,E,2024-02,7477,7477,2,0,0,1,0,Mid
503589fe,Ela Arora,9,E,2024-03,14513,14513,7,0,0,1,0,Mid
503589fe,Nirvi Jha,9,E,2024-04,8062,8062,21,0,0,1,0,Mid
503589fe,Kiaan Rau,9,E,2024-05,8567,8567,17,0,0,1,0,Mid
503589fe,Samiha De,9,E,2024-06,8751,8751,2,0,0,1,0,Mid
503589fe,Vihaan Hari,9,E,2024-07,3100,3100,25,0,0,1,0,Mid
503589fe,Lavanya Ghose,9,E,2024-08,5972,5972,3,0,0,1,0,Mid
503589fe,Anya Devi,9,E,2024-09,5347,5347,3,0,0,1,0,Mid
503589fe,Damini Rege,9,E,2024-10,12278,12278,11,0,0,1,0,Mid
503589fe,Dhanuk Din,9,E,2024-11,13769,13769,13,0,0,1,0,Mid
503589fe,Rhea Kalita,9,E,2024-12,9566,9566,13,0,0,1,0,Mid
8d4317c9,Yashvi Soman,2,B,2022-01,11691,11691,2,0,3,0,0,Mid
8d4317c9,Badal Bhakta,2,B,2022-02,6524,4366,50,1,3,0,0,Mid
8d4317c9,Neelofar Sanghvi,2,B,2022-03,10432,10432,7,0,3,0,0,Mid
8d4317c9,Divit Soni,2,B,2022-04,8585,8585,3,0,3,0,0,Mid
8d4317c9,Shanaya Chand,2,B,2022-05,5578,3717,52,1,3,0,0,Mid
8d4317c9,Vaibhav Madan,2,B,2022-06,14822,9574,74,1,3,0,0,Mid
8d4317c9,Hazel Dua,2,B,2022-07,12299,9449,47,1,3,0,0,Mid
8d4317c9,Aniruddh Brar,2,B,2022-08,3861,2200,39,1,3,0,0,Mid
8d4317c9,Advika Upadhyay,2,B,2022-09,13122,13122,25,0,3,0,0,Mid
8d4317c9,Vihaan Dani,2,B,2022-10,3815,3815,19,0,3,0,0,Mid
8d4317c9,Anahita Krishna,2,B,2022-11,14042,14042,2,0,3,0,0,Mid
8d4317c9,Shray Hora,2,B,2022-12,4336,4336,12,0,3,0,0,Mid
8d4317c9,Dhanuk Sachdev,2,B,2023-01,7458,7458,11,0,3,0,0,Mid
8d4317c9,Ishaan Bhalla,2,B,2023-02,10259,10259,7,0,3,0,0,Mid
8d4317c9,Oorja Chawla,2,B,2023-03,13845,9564,30,0,3,0,0,Mid
8d4317c9,Tushar Ghosh,2,B,2023-04,12946,12946,16,0,3,0,0,Mid
8d4317c9,Darshit Salvi,2,B,2023-05,10242,10242,2,0,3,0,0,Mid
8d4317c9,Hunar Mangal,2,B,2023-06,9785,9785,5,0,3,0,0,Mid
8d4317c9,Nishith Hayer,2,B,2023-07,7475,7475,27,0,3,0,0,Mid
8d4317c9,Mehul Sarin,2,B,2023-08,6531,6531,1,0,3,0,0,Mid
8d4317c9,Kartik Som,2,B,2023-09,11394,6280,45,1,3,0,0,Mid
8d4317c9,Yashvi Lanka,2,B,2023-10,10043,10043,16,0,3,0,0,Mid
8d4317c9,Pari Kapur,2,B,2023-11,4816,4816,15,0,3,0,0,Mid
8d4317c9,Anika Suresh,2,B,2023-12,7640,7640,21,0,3,0,0,Mid
8d4317c9,Ayesha Bhatia,2,B,2024-01,14111,11363,41,1,3,0,0,Mid
8d4317c9,Advik Bhat,2,B,2024-02,10972,10972,10,0,3,0,0,Mid
8d4317c9,Ishaan Srinivasan,2,B,2024-03,11633,11633,27,0,3,0,0,Mid
8d4317c9,Sahil Din,2,B,2024-04,13930,13930,20,0,3,0,0,Mid
8d4317c9,Suhana Bal,2,B,2024-05,8053,8053,7,0,3,0,0,Mid
8d4317c9,Shamik Chopra,2,B,2024-06,3744,2243,50,1,3,0,0,Mid
8d4317c9,Nirvaan Dalal,2,B,2024-07,12819,6725,38,1,3,0,0,Mid
8d4317c9,Vanya Dhaliwal,2,B,2024-08,6349,6349,25,0,3,0,0,Mid
8d4317c9,Taran Sood,2,B,2024-09,7938,7345,45,1,3,0,0,Mid
8d4317c9,Ishaan Borah,2,B,2024-10,5248,4428,48,1,3,0,0,Mid
8d4317c9,Trisha Gala,2,B,2024-11,7742,7742,29,0,3,0,0,Mid
8d4317c9,Onkar Madan,2,B,2024-12,8375,4639,43,1,3,0,0,Mid
61474193,Arhaan Swaminathan,8,D,2022-01,4180,4180,21,0,1,1,1,Low
61474193,Siya Kothari,8,D,2022-02,9505,9505,20,0,1,1,1,Low
61474193,Pari Chakrabarti,8,D,2022-03,3693,3693,17,0,1,1,1,Low
61474193,Romil Shan,8,D,2022-04,10147,10147,25,0,1,1,1,Low
61474193,Jayesh Sur,8,D,2022-05,3307,3307,3,0,1,1,1,Low
61474193,Anika Amble,8,D,2022-06,10532,9631,38,1,1,1,1,Low
61474193,Jivin Deshpande,8,D,2022-07,8129,6170,36,1,1,1,1,Low
61474193,Onkar Chada,8,D,2022-08,12394,12394,0,0,1,1,1,Low
61474193,Ryan Bath,8,D,2022-09,9626,7886,31,1,1,1,1,Low
61474193,Sara Deep,8,D,2022-10,9843,9843,2,0,1,1,1,Low
61474193,Onkar Rajan,8,D,2022-11,7743,7743,7,0,1,1,1,Low
61474193,Kaira Roy,8,D,2022-12,4887,4887,24,0,1,1,1,Low
61474193,Mohanlal Sachdev,8,D,2023-01,9636,9636,3,0,1,1,1,Low
61474193,Manikya Talwar,8,D,2023-02,3341,3123,30,0,1,1,1,Low
61474193,Shray Bhalla,8,D,2023-03,5815,5004,32,1,1,1,1,Low
61474193,Mannat Ahluwalia,8,D,2023-04,13127,13127,12,0,1,1,1,Low
61474193,Arnav Sarna,8,D,2023-05,10538,10538,0,0,1,1,1,Low
61474193,Darshit Mahajan,8,D,2023-06,14298,14298,6,0,1,1,1,Low
61474193,Dishani Halder,8,D,2023-07,8928,8928,17,0,1,1,1,Low
61474193,Nakul Mani,8,D,2023-08,4443,3094,71,1,1,1,1,Low
61474193,Arnav Dyal,8,D,2023-09,4734,4734,17,0,1,1,1,Low
61474193,Eva Deshmukh,8,D,2023-10,6986,6986,5,0,1,1,1,Low
61474193,Diya Jani,8,D,2023-11,10138,10138,18,0,1,1,1,Low
61474193,Rhea Khanna,8,D,2023-12,12648,12648,13,0,1,1,1,Low
61474193,Kavya Wadhwa,8,D,2024-01,9560,9560,27,0,1,1,1,Low
61474193,Advika Chatterjee,8,D,2024-02,11584,11584,2,0,1,1,1,Low
61474193,Vidur Chawla,8,D,2024-03,4288,4288,25,0,1,1,1,Low
61474193,Nehmat Jha,8,D,2024-04,9484,9484,14,0,1,1,1,Low
61474193,Divit Dhillon,8,D,2024-05,8083,6754,59,1,1,1,1,Low
61474193,Sahil Thaman,8,D,2024-06,6630,6630,7,0,1,1,1,Low
61474193,Nehmat Karan,8,D,2024-07,8456,8456,18,0,1,1,1,Low
61474193,Amani Din,8,D,2024-08,5754,3074,48,1,1,1,1,Low
61474193,Nitya Din,8,D,2024-09,13374,13374,1,0,1,1,1,Low
61474193,Dhanush Issac,8,D,2024-10,4868,3596,49,1,1,1,1,Low
61474193,Nitya Sant,8,D,2024-11,6176,6176,20,0,1,1,1,Low
61474193,Aaryahi Gola,8,D,2024-12,8724,8724,1,0,1,1,1,Low
31e37987,Mamooty Dara,6,B,2022-01,13739,13739,5,0,0,0,1,Low
31e37987,Suhana Sinha,6,B,2022-02,4234,4234,18,0,0,0,1,Low
31e37987,Tarini Gola,6,B,2022-03,5902,5902,1,0,0,0,1,Low
31e37987,Lavanya Gill,6,B,2022-04,13288,13288,13,0,0,0,1,Low
31e37987,Kiaan Din,6,B,2022-05,11095,11095,6,0,0,0,1,Low
31e37987,Navya Choudhury,6,B,2022-06,10601,10601,14,0,0,0,1,Low
31e37987,Manikya Hayer,6,B,2022-07,12236,12236,0,0,0,0,1,Low
31e37987,Nayantara Korpal,6,B,2022-08,12494,8770,30,0,0,0,1,Low
31e37987,Tarini Taneja,6,B,2022-09,12248,9667,54,1,0,0,1,Low
31e37987,Yuvraj  Gera,6,B,2022-10,13232,8540,52,1,0,0,1,Low
31e37987,Saanvi Gulati,6,B,2022-11,13276,13276,20,0,0,0,1,Low
31e37987,Vedika Gera,6,B,2022-12,8179,8179,2,0,0,0,1,Low
31e37987,Nishith Sidhu,6,B,2023-01,5473,5473,21,0,0,0,1,Low
31e37987,Ojas Kala,6,B,2023-02,10205,10205,0,0,0,0,1,Low
31e37987,Romil Dyal,6,B,2023-03,4118,4118,0,0,0,0,1,Low
31e37987,Hrishita Vala,6,B,2023-04,10682,10682,5,0,0,0,1,Low
31e37987,Mehul Sethi,6,B,2023-05,10245,10245,10,0,0,0,1,Low
31e37987,Anya Bala,6,B,2023-06,13344,13344,22,0,0,0,1,Low
31e37987,Amani Mand,6,B,2023-07,7961,7961,17,0,0,0,1,Low
31e37987,Riaan Varty,6,B,2023-08,7500,7500,8,0,0,0,1,Low
31e37987,Reyansh Rau,6,B,2023-09,12689,12689,4,0,0,0,1,Low
31e37987,Purab Kala,6,B,2023-10,3920,2580,87,1,0,0,1,Low
31e37987,Rohan Srinivasan,6,B,2023-11,4215,4215,8,0,0,0,1,Low
31e37987,Parinaaz Grewal,6,B,2023-12,8085,8085,9,0,0,0,1,Low
31e37987,Advika Bhavsar,6,B,2024-01,10565,10565,2,0,0,0,1,Low
31e37987,Jivin Chadha,6,B,2024-02,10404,10404,23,0,0,0,1,Low
31e37987,Miraan Bhagat,6,B,2024-03,3616,3616,17,0,0,0,1,Low
31e37987,Himmat Golla,6,B,2024-04,3932,3932,3,0,0,0,1,Low
31e37987,Suhana Lala,6,B,2024-05,9041,9041,1,0,0,0,1,Low
31e37987,Reyansh Dyal,6,B,2024-06,7703,7703,17,0,0,0,1,Low
31e37987,Rohan Dugar,6,B,2024-07,4257,4257,15,0,0,0,1,Low
31e37987,Riaan Chauhan,6,B,2024-08,13562,13562,4,0,0,0,1,Low
31e37987,Advika Manda,6,B,2024-09,4479,3479,45,1,0,0,1,Low
31e37987,Vritika Rajan,6,B,2024-10,11307,11307,2,0,0,0,1,Low
31e37987,Hridaan Bansal,6,B,2024-11,9299,9299,8,0,0,0,1,Low
31e37987,Madhup Hegde,6,B,2024-12,10581,8053,43,1,0,0,1,Low
f76bfeda,Miraan Rastogi,12,A,2022-01,8267,8267,11,0,2,0,0,Mid
f76bfeda,Shray Kaur,12,A,2022-02,12912,12912,21,0,2,0,0,Mid
f76bfeda,Rati Korpal,12,A,2022-03,10792,10792,10,0,2,0,0,Mid
f76bfeda,Devansh Uppal,12,A,2022-04,11214,11214,6,0,2,0,0,Mid
f76bfeda,Shanaya Mander,12,A,2022-05,5471,5093,86,1,2,0,0,Mid
f76bfeda,Ehsaan Solanki,12,A,2022-06,10381,10381,11,0,2,0,0,Mid
f76bfeda,Ahana  Koshy,12,A,2022-07,4695,4060,47,1,2,0,0,Mid
f76bfeda,Uthkarsh Shankar,12,A,2022-08,8626,8626,5,0,2,0,0,Mid
f76bfeda,Riya Kant,12,A,2022-09,14703,14703,5,0,2,0,0,Mid
f76bfeda,Amira Bandi,12,A,2022-10,4381,4381,0,0,2,0,0,Mid
f76bfeda,Vidur Goyal,12,A,2022-11,11266,11266,22,0,2,0,0,Mid
f76bfeda,Dhanush Sharaf,12,A,2022-12,13586,13586,9,0,2,0,0,Mid
f76bfeda,Divyansh Vyas,12,A,2023-01,5827,3016,41,1,2,0,0,Mid
f76bfeda,Saanvi Ghosh,12,A,2023-02,14593,14593,13,0,2,0,0,Mid
f76bfeda,Madhav Brar,12,A,2023-03,10172,9622,72,1,2,0,0,Mid
f76bfeda,Hansh Zachariah,12,A,2023-04,11586,11586,4,0,2,0,0,Mid
f76bfeda,Ahana  Raval,12,A,2023-05,11564,8955,42,1,2,0,0,Mid
f76bfeda,Anahi Ratti,12,A,2023-06,8962,5984,31,1,2,0,0,Mid
f76bfeda,Amani Kannan,12,A,2023-07,7634,5147,30,0,2,0,0,Mid
f76bfeda,Ojas Desai,12,A,2023-08,8543,6881,39,1,2,0,0,Mid
f76bfeda,Kiara Hora,12,A,2023-09,3857,3298,30,0,2,0,0,Mid
f76bfeda,Hrishita Suresh,12,A,2023-10,13605,13605,20,0,2,0,0,Mid
f76bfeda,Rania Ramakrishnan,12,A,2023-11,8482,8482,2,0,2,0,0,Mid
f76bfeda,Taimur Andra,12,A,2023-12,4079,4079,0,0,2,0,0,Mid
f76bfeda,Vaibhav Taneja,12,A,2024-01,8401,4557,53,1,2,0,0,Mid
f76bfeda,Zeeshan Ramachandran,12,A,2024-02,14114,14114,20,0,2,0,0,Mid
f76bfeda,Ishaan Tandon,12,A,2024-03,9333,5859,33,1,2,0,0,Mid
f76bfeda,Krish Saini,12,A,2024-04,14857,14857,13,0,2,0,0,Mid
f76bfeda,Manikya Gour,12,A,2024-05,13757,13757,2,0,2,0,0,Mid
f76bfeda,Vedika Desai,12,A,2024-06,12874,12874,2,0,2,0,0,Mid
f76bfeda,Sahil Kar,12,A,2024-07,5463,5463,24,0,2,0,0,Mid
f76bfeda,Suhana Shanker,12,A,2024-08,8461,8461,11,0,2,0,0,Mid
f76bfeda,Bhamini Sodhi,12,A,2024-09,4335,4335,4,0,2,0,0,Mid
f76bfeda,Onkar Rajan,12,A,2024-10,12547,12547,14,0,2,0,0,Mid
f76bfeda,Khushi Wadhwa,12,A,2024-11,13872,13872,1,0,2,0,0,Mid
f76bfeda,Vaibhav Shere,12,A,2024-12,5317,5317,18,0,2,0,0,Mid
2018cf62,Rania Ahuja,6,C,2022-01,5112,5112,2,0,1,1,0,High
2018cf62,Kabir Bahri,6,C,2022-02,12749,12749,14,0,1,1,0,High
2018cf62,Vedika Joshi,6,C,2022-03,14613,14613,3,0,1,1,0,High
2018cf62,Advik Rajagopalan,6,C,2022-04,4388,4388,5,0,1,1,0,High
2018cf62,Vardaniya Rama,6,C,2022-05,8072,8072,0,0,1,1,0,High
2018cf62,Chirag Sachdev,6,C,2022-06,12157,12157,0,0,1,1,0,High
2018cf62,Kashvi Rattan,6,C,2022-07,9171,9171,4,0,1,1,0,High
2018cf62,Piya Thaman,6,C,2022-08,13542,13542,5,0,1,1,0,High
2018cf62,Nakul Hari,6,C,2022-09,8381,8381,8,0,1,1,0,High
2018cf62,Saksham Ranganathan,6,C,2022-10,5093,5093,3,0,1,1,0,High
2018cf62,Ayesha Borra,6,C,2022-11,13979,13979,10,0,1,1,0,High
2018cf62,Miraan Toor,6,C,2022-12,14515,14515,17,0,1,1,0,High
2018cf62,Anahita Saha,6,C,2023-01,14229,14229,13,0,1,1,0,High
2018cf62,Zain Basak,6,C,2023-02,11624,11624,0,0,1,1,0,High
2018cf62,Vaibhav Karan,6,C,2023-03,4531,4531,5,0,1,1,0,High
2018cf62,Tiya Sha,6,C,2023-04,13584,13584,0,0,1,1,0,High
2018cf62,Gatik Kar,6,C,2023-05,13984,13984,2,0,1,1,0,High
2018cf62,Emir Bhagat,6,C,2023-06,9937,7242,38,1,1,1,0,High
2018cf62,Indranil Bedi,6,C,2023-07,3298,3298,1,0,1,1,0,High
2018cf62,Tarini Ravel,6,C,2023-08,8940,8940,6,0,1,1,0,High
2018cf62,Yuvraj  Sundaram,6,C,2023-09,8060,8060,8,0,1,1,0,High
2018cf62,Mehul Sami,6,C,2023-10,5953,5953,10,0,1,1,0,High
2018cf62,Yashvi Dhar,6,C,2023-11,6509,6509,7,0,1,1,0,High
2018cf62,Raunak Shenoy,6,C,2023-12,8598,8598,0,0,1,1,0,High
2018cf62,Ishita Savant,6,C,2024-01,10967,10967,3,0,1,1,0,High
2018cf62,Vivaan Bajwa,6,C,2024-02,6145,6145,6,0,1,1,0,High
2018cf62,Nakul Thakur,6,C,2024-03,6711,6711,0,0,1,1,0,High
2018cf62,Nitara Chaudhry,6,C,2024-04,5253,5253,3,0,1,1,0,High
2018cf62,Saira Bhatnagar,6,C,2024-05,5538,5538,0,0,1,1,0,High
2018cf62,Amira Sagar,6,C,2024-06,4264,4264,0,0,1,1,0,High
2018cf62,Kiara Chander,6,C,2024-07,7846,7846,4,0,1,1,0,High
2018cf62,Ryan Sridhar,6,C,2024-08,4657,4657,1,0,1,1,0,High
2018cf62,Ryan Ramanathan,6,C,2024-09,11317,11317,7,0,1,1,0,High
2018cf62,Keya Boase,6,C,2024-10,11843,11843,10,0,1,1,0,High
2018cf62,Gatik Chad,6,C,2024-11,11626,11626,14,0,1,1,0,High
2018cf62,Akarsh Upadhyay,6,C,2024-12,3618,3618,2,0,1,1,0,High
e1ee533b,Kavya Bhatia,11,C,2022-01,5527,5527,1,0,1,1,0,High
e1ee533b,Kabir Rajagopal,11,C,2022-02,5658,5658,0,0,1,1,0,High
e1ee533b,Arhaan Ram,11,C,2022-03,5962,5962,9,0,1,1,0,High
e1ee533b,Miraya Bhatia,11,C,2022-04,14351,14351,11,0,1,1,0,High
e1ee533b,Anay De,11,C,2022-05,13235,13235,0,0,1,1,0,High
e1ee533b,Reyansh Wable,11,C,2022-06,5712,5712,24,0,1,1,0,High
e1ee533b,Manikya Bose,11,C,2022-07,14815,14815,0,0,1,1,0,High
e1ee533b,Taimur Sule,11,C,2022-08,10170,10170,7,0,1,1,0,High
e1ee533b,Mamooty Sidhu,11,C,2022-09,3715,3715,11,0,1,1,0,High
e1ee533b,Aniruddh Chanda,11,C,2022-10,9731,9731,18,0,1,1,0,High
e1ee533b,Priyansh Buch,11,C,2022-11,8968,8968,11,0,1,1,0,High
e1ee533b,Kiara Agate,11,C,2022-12,14081,14081,14,0,1,1,0,High
e1ee533b,Trisha Karan,11,C,2023-01,14789,14789,3,0,1,1,0,High
e1ee533b,Prerak Sem,11,C,2023-02,6891,6891,15,0,1,1,0,High
e1ee533b,Vedika Raj,11,C,2023-03,10277,10277,0,0,1,1,0,High
e1ee533b,Aniruddh Ravel,11,C,2023-04,13003,13003,20,0,1,1,0,High
e1ee533b,Jiya Khurana,11,C,2023-05,7668,7668,7,0,1,1,0,High
e1ee533b,Rati Chada,11,C,2023-06,10355,10355,15,0,1,1,0,High
e1ee533b,Zoya Kamdar,11,C,2023-07,6833,6833,5,0,1,1,0,High
e1ee533b,Anahita Babu,11,C,2023-08,11749,11749,9,0,1,1,0,High
e1ee533b,Nitya Dhaliwal,11,C,2023-09,6918,6918,6,0,1,1,0,High
e1ee533b,Nirvaan Dayal,11,C,2023-10,8070,8070,11,0,1,1,0,High
e1ee533b,Zaina Sachdeva,11,C,2023-11,10684,10684,0,0,1,1,0,High
e1ee533b,Kismat Chatterjee,11,C,2023-12,6178,6178,0,0,1,1,0,High
e1ee533b,Taimur Gola,11,C,2024-01,9026,9026,2,0,1,1,0,High
e1ee533b,Nirvi Sunder,11,C,2024-02,14113,14113,1,0,1,1,0,High
e1ee533b,Misha Rama,11,C,2024-03,12345,12345,18,0,1,1,0,High
e1ee533b,Myra Thakkar,11,C,2024-04,10218,10218,2,0,1,1,0,High
e1ee533b,Sahil Bahl,11,C,2024-05,10564,8939,33,1,1,1,0,High
e1ee533b,Kartik Singhal,11,C,2024-06,9256,9256,3,0,1,1,0,High
e1ee533b,Gatik Das,11,C,2024-07,11239,11239,1,0,1,1,0,High
e1ee533b,Rania Bera,11,C,2024-08,11641,11641,14,0,1,1,0,High
e1ee533b,Neelofar Dutta,11,C,2024-09,9859,9859,9,0,1,1,0,High
e1ee533b,Gokul Bumb,11,C,2024-10,5655,5655,6,0,1,1,0,High
e1ee533b,Shray Gera,11,C,2024-11,6271,6271,7,0,1,1,0,High
e1ee533b,Riaan Shan,11,C,2024-12,12906,12906,11,0,1,1,0,High
c0423e3a,Shray Boase,3,C,2022-01,14655,14655,6,0,0,0,0,Low
c0423e3a,Biju Khosla,3,C,2022-02,11452,10112,134,1,0,0,0,Low
c0423e3a,Faiyaz Subramanian,3,C,2022-03,7670,4124,88,1,0,0,0,Low
c0423e3a,Sana Kale,3,C,2022-04,5626,5626,25,0,0,0,0,Low
c0423e3a,Nehmat Dhingra,3,C,2022-05,7469,7469,5,0,0,0,0,Low
c0423e3a,Samarth Shan,3,C,2022-06,10361,10361,27,0,0,0,0,Low
c0423e3a,Emir Lall,3,C,2022-07,11410,11410,1,0,0,0,0,Low
c0423e3a,Ojas Kapur,3,C,2022-08,5414,5414,0,0,0,0,0,Low
c0423e3a,Tushar Rajagopal,3,C,2022-09,10167,10167,7,0,0,0,0,Low
c0423e3a,Hansh Dhar,3,C,2022-10,4502,4502,14,0,0,0,0,Low
c0423e3a,Gokul Ganesh,3,C,2022-11,6637,5757,48,1,0,0,0,Low
c0423e3a,Aaryahi Garg,3,C,2022-12,8727,8017,31,1,0,0,0,Low
c0423e3a,Vihaan Bajaj,3,C,2023-01,9797,5133,32,1,0,0,0,Low
c0423e3a,Urvi Tandon,3,C,2023-02,11224,11224,13,0,0,0,0,Low
c0423e3a,Yakshit Jayaraman,3,C,2023-03,9126,9126,10,0,0,0,0,Low
